Rooms,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type,Method,CouncilArea,Regionname,Price
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.003413852631423072,0.9416058394160582,0.528087129531535,0.45927056114899756,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,636500.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.0,0.0007320779466714702,0.003413852631423072,0.9416058394160582,0.5270535645073764,0.4379830796499107,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,910000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.000521923078699534,0.001954397394136808,0.856447688564477,0.5234360869228212,0.4447439106839397,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,770000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0005288512611601473,0.003413852631423072,0.9914841849148417,0.5229193044107419,0.4336890383174534,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,960000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.125,0.1,0.0006928182460613283,0.004155902504773672,0.8442822384428224,0.5244696519469798,0.4408153196776823,0.2952198495397411,0.0,0.75,0.65625,0.8571428571428571,890000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0003925970061014194,0.003413852631423072,0.9416058394160582,0.528862303299654,0.44657116231476834,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,965000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.0011246749527728897,0.0029428282601370328,0.856447688564477,0.5297666726957999,0.44108940742231084,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1440000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.0,0.0005888955091521291,0.003413852631423072,0.9416058394160582,0.5168471098938028,0.44675388747785405,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,955000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.003413852631423072,0.9902676399026766,0.5289914989276809,0.4345113015513391,0.2952198495397411,1.0,1.0,0.65625,0.8571428571428571,450000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.2,0.000995348880174775,0.003413852631423072,0.9172749391727495,0.5187850443141073,0.4466625248963112,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,801000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.001016133427556615,0.0026957205436369766,0.9233576642335766,0.5270535645073764,0.43058271054505326,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1000000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.001228597689682089,0.003302257665955296,0.9172749391727495,0.528216325159562,0.43140497377893894,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1435000.0
0.0,0.12266112266112265,0.032753326509723735,0.05,0.125,0.1,0.0,0.0013029315960912053,0.9440389294403893,0.5300250639518396,0.43633855318216774,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,390000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0011431501060011917,0.0031225429630461644,0.8807785888077861,0.5173638924058821,0.4327754125020533,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1425000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0015773162068662909,0.005211726384364821,0.9513381995133823,0.5265367819953042,0.4569864966104831,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1340000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.0006073706623804312,0.002628327530046052,0.8686131386861315,0.5261491951112376,0.43834852997605367,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,955000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.5,0.0012909513318276084,0.004380545883410087,0.8807785888077861,0.5212397612464841,0.4401757816068823,0.2952198495397411,0.0,1.0,0.65625,0.8571428571428571,1100000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0007112933992896304,0.003413852631423072,0.9416058394160582,0.5253740213431186,0.45863102307816916,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1255000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.001392788947545771,0.9513381995133823,0.5291206945556937,0.45543333272422615,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,432000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.375,0.2,0.0012978795142882216,0.00458272492418286,0.8442822384428224,0.517493088033909,0.4304913479635104,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1640000.0
0.5555555555555556,0.12266112266112265,0.032753326509723735,0.2,0.25,0.1,0.001064630704780908,0.006424800629001461,0.856447688564477,0.5200770005942985,0.45470243207191174,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1430000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0006951276402148661,0.002336291137818713,0.9720194647201945,0.5212397612464841,0.4405412319330253,0.2952198495397411,1.0,0.75,0.65625,0.8571428571428571,610000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.375,0.1,0.0011339125293870407,0.0028529709086824668,0.9172749391727495,0.5295082814397603,0.4401757816068823,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,940000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.0005588733851561382,0.0024710771650005617,0.8807785888077861,0.5245988475749996,0.43816580481296796,0.2952198495397411,0.0,0.75,0.65625,0.8571428571428571,890000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0014248961927327986,0.003347186341682579,0.8929440389294403,0.5275703470194557,0.4332322254097676,0.2952198495397411,0.0,0.75,0.65625,0.8571428571428571,1180000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.2,0.0013787083096620434,0.004043580815455464,0.9038929440389294,0.5256324125991583,0.4357903776929106,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1480000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0008937355374191135,0.003413852631423072,0.9416058394160582,0.5286039120436143,0.44520072359162555,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1150000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.30000000000000004,0.0013279016382842126,0.003413852631423072,0.9416058394160582,0.5164595230097433,0.4322272370127962,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1350000.0
0.4444444444444445,0.12266112266112265,0.032753326509723735,0.25,0.25,0.2,0.0012031943539931734,0.003413852631423072,0.9416058394160582,0.5229193044107419,0.4515961042995116,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1905000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.25,0.1,0.0003371715464165131,0.002965292598000674,0.9963503649635037,0.531317020232045,0.43122224861585323,0.2952198495397411,0.5,0.75,0.65625,0.8571428571428571,865000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.25,0.1,0.000260961539349767,0.003413852631423072,0.975669099756691,0.5314462158600577,0.4357903776929106,0.2952198495397411,0.5,0.25,0.65625,0.8571428571428571,705000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.001392788947545771,0.9476885644768858,0.5287331076716413,0.447758875874797,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,442000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.25,0.1,0.0,0.003413852631423072,0.9416058394160582,0.5218857393865832,0.44063259451456815,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,540000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.2,0.0011685534416901071,0.0024710771650005617,0.8807785888077861,0.5227901087827149,0.43990169386225375,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1037500.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0007343873408250081,0.0035942940581826354,0.9939172749391727,0.527311955763416,0.4309481608712531,0.2952198495397411,0.5,0.25,0.65625,0.8571428571428571,1050000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.0014601819611366955,0.9416058394160582,0.5266659776233169,0.44026714418842516,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,440000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0007505530998997723,0.003413852631423072,0.9416058394160582,0.5301542595798594,0.4384398925575965,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1010000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.0,0.0009653267561787842,0.003549365382455352,0.856447688564477,0.5244696519469798,0.44483527326548256,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1430000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.003413852631423072,0.9416058394160582,0.5227901087827149,0.44026714418842516,0.2952198495397411,1.0,1.0,0.65625,0.8571428571428571,570000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0,0.003413852631423072,0.9416058394160582,0.5293790858117404,0.4431907467977396,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,690000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.2,0.000956089179564633,0.003413852631423072,0.9416058394160582,0.5244696519469798,0.44465254810239685,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1291000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.1,0.000628155209762271,0.003526901044591711,0.856447688564477,0.5234360869228212,0.45333199334879737,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1130000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.0006835806694471773,0.002336291137818713,0.8686131386861315,0.5239528694349005,0.44383028486851117,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1135000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.1,0.0006881994577542528,0.003302257665955296,0.8807785888077861,0.5229193044107419,0.43971896869916804,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,950000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.1,0.0,0.0033247220038189374,0.9416058394160582,0.5301542595798594,0.4426425713085109,0.2952198495397411,1.0,0.0,0.65625,0.8571428571428571,790000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.004519484358473398,0.0015500393125912615,0.9927007299270072,0.5289914989276809,0.4345113015513391,0.2952198495397411,1.0,0.0,0.65625,0.8571428571428571,390000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.125,0.1,0.0012747855727528441,0.003481972368864428,0.8807785888077861,0.5240820650629203,0.440358506769968,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1345000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0009607079678717085,0.003774008761091767,0.856447688564477,0.5295082814397603,0.4327754125020533,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1381500.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0006581773337582619,0.003863866112546333,0.9914841849148417,0.5229193044107419,0.43332358799131043,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,940000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.1,0.0007251497642108569,0.00397618780186454,0.9902676399026766,0.5229193044107419,0.43158769894202464,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,995000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.30000000000000004,0.00123783526629624,0.003413852631423072,0.9416058394160582,0.5293790858117404,0.4346940267144248,0.2952198495397411,0.0,0.75,0.65625,0.8571428571428571,1050000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.1,0.0013302110324377504,0.0026957205436369766,0.9051094890510949,0.5180098705459883,0.4475761507117113,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,786000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.30000000000000004,0.0005819673266915158,0.002426148489273279,0.8686131386861315,0.5168471098938028,0.44657116231476834,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,705000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.00028636487503868235,0.001729754015500393,0.856447688564477,0.5191726311981597,0.45378880625651163,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,760000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.30000000000000004,0.0,0.003413852631423072,0.9440389294403893,0.5300250639518396,0.43633855318216774,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,487500.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0004618788307075522,0.0032348646523643718,0.9817518248175181,0.5244696519469798,0.4530579056041688,0.2952198495397411,0.5,0.25,0.65625,0.8571428571428571,1000000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.1,0.0008059785595846786,0.003413852631423072,0.8807785888077861,0.5233068912947942,0.43962760611759677,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1110000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.125,0.4,0.0015334377179490734,0.003413852631423072,0.9416058394160582,0.5245988475749996,0.4398103312807109,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1300000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.0012817137552134574,0.003413852631423072,0.9416058394160582,0.52434045631896,0.43917079320993935,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1060000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.2,0.0010600119164738324,0.003413852631423072,0.9416058394160582,0.52434045631896,0.4390794306283965,0.2952198495397411,0.0,0.0,0.65625,0.8571428571428571,1410000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0006420115746834976,0.003729080085364484,0.856447688564477,0.5242112606909402,0.4481243262009684,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1305000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.25,0.1,0.0005865861149985913,0.003413852631423072,0.9416058394160582,0.528087129531535,0.447393425548654,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,932500.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.0,0.0004988291371641563,0.003413852631423072,0.9416058394160582,0.5211105656184571,0.45488515723499745,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,965000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.15000000000000002,0.125,0.1,0.001043846157399068,0.003931259126137257,0.9294403892944041,0.5249864344590591,0.44364755970542546,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1215000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.2,0.00044802246578632565,0.0015949679883185443,0.856447688564477,0.5236944781788608,0.4385312551391394,0.2952198495397411,1.0,0.25,0.65625,0.8571428571428571,545000.0
0.3333333333333333,0.12266112266112265,0.032753326509723735,0.2,0.25,0.4,0.0013810177038155811,0.006132764236774121,0.9927007299270072,0.5234360869228212,0.43725217899756785,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,1705000.0
0.2222222222222222,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.00044802246578632565,0.003413852631423072,0.9416058394160582,0.5257616082271852,0.44693661264091133,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,970000.0
0.1111111111111111,0.12266112266112265,0.032753326509723735,0.1,0.125,0.1,0.0009399234204898688,0.003413852631423072,0.9416058394160582,0.5257616082271852,0.4373435415791107,0.2952198495397411,0.0,0.25,0.65625,0.8571428571428571,925000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.375,0.2,0.001738973797613934,0.008963270807592946,0.9963503649635037,0.40780599984496746,0.5891881521004052,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,2650000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0013833270979691189,0.0049421543300011235,0.8929440389294403,0.40728921733288814,0.5819705081586903,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1670000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.00046880701316816546,0.003413852631423072,0.9416058394160582,0.4096147386372522,0.5928426553620909,0.13097518807532357,0.5,0.25,0.0625,0.7142857142857142,955000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.375,0.4,0.0007159121875967059,0.007076266427047063,0.9951338199513382,0.3986331102555454,0.5843459352787477,0.13097518807532357,0.5,0.25,0.0625,0.7142857142857142,2050000.0
0.1111111111111111,0.22869022869022868,0.15046059365404307,0.1,0.125,0.1,0.0016396698490118104,0.003413852631423072,0.9902676399026766,0.41206945556962893,0.5916549418020338,0.13097518807532357,1.0,1.0,0.0625,0.7142857142857142,500000.0
0.1111111111111111,0.22869022869022868,0.15046059365404307,0.1,0.125,0.2,0.0015680786302521399,0.003413852631423072,0.9416058394160582,0.40509289165655105,0.5942130940851769,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1575000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0016881671262361034,0.003347186341682579,0.8990267639902678,0.40819358672902695,0.5808741571801761,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1555000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.375,0.2,0.0006373927863764221,0.003998652139728181,0.9829683698296836,0.4039301310043655,0.5901931404973766,0.13097518807532357,0.0,0.0,0.0625,0.7142857142857142,1100000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.0013463767915125146,0.0025160058407278445,0.9172749391727495,0.4057388697966502,0.590924041149691,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1337000.0
0.7777777777777777,0.22869022869022868,0.15046059365404307,0.45,0.875,0.4,0.003399428194007584,0.01388296079973043,0.9890510948905111,0.4000542621637706,0.5911067663127767,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,2950000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.1,0.0015726974185592154,0.003413852631423072,0.9051094890510949,0.41517015064211193,0.5975021470206627,0.13097518807532357,0.0,0.75,0.0625,0.7142857142857142,2215000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0011916473832254847,0.003257328990228013,0.8807785888077861,0.4070308260768485,0.5801432565278617,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1518000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.0018613716877514353,0.0022688981242277883,0.9172749391727495,0.4044469135164448,0.5958576205529198,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1710000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.30000000000000004,0.0018013274397594536,0.0034145793552735034,0.9051094890510949,0.4168496938063626,0.5935735560144053,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1655000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.2,0.0018013274397594536,0.004043580815455464,0.9026763990267639,0.4167204981783428,0.593756281177491,0.13097518807532357,0.0,1.0,0.0625,0.7142857142857142,1550000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0008105973478917542,0.0051218690329102555,0.9854014598540146,0.3983747189995057,0.5830668591371762,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1662000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.30000000000000004,0.0016211946957835083,0.003257328990228013,0.9111922141119224,0.39902069713961197,0.5826100462294619,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1665000.0
0.1111111111111111,0.22869022869022868,0.15046059365404307,0.1,0.125,0.2,0.0016258134840905838,0.003413852631423072,0.9416058394160582,0.39798713211545333,0.5865386372357477,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1445000.0
0.4444444444444445,0.22869022869022868,0.15046059365404307,0.25,0.625,0.2,0.0017435925859210096,0.009974166011456813,0.9963503649635037,0.41697888943438244,0.5918376669651195,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,3510000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.1,0.0005242324728530717,0.003413852631423072,0.9416058394160582,0.4026381747241672,0.5974107844391199,0.13097518807532357,0.5,0.25,0.0625,0.7142857142857142,968000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0003533373054912774,0.0024710771650005617,0.9659367396593674,0.4096147386372522,0.5929340179436338,0.13097518807532357,0.5,0.25,0.0625,0.7142857142857142,900000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.0012586198136780797,0.003413852631423072,0.9416058394160582,0.41607452003824363,0.5952180824821482,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1500000.0
0.4444444444444445,0.22869022869022868,0.15046059365404307,0.30000000000000004,0.5,0.2,0.002482598715053093,0.008761091766820174,0.9902676399026766,0.40199219658406804,0.5858077365833481,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,2752000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0016396698490118104,0.0031225429630461644,0.9111922141119224,0.40987312989329183,0.6010652877007772,0.13097518807532357,0.0,1.0,0.0625,0.7142857142857142,1500000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.4,0.001729736220999783,0.004627653599910143,0.9172749391727495,0.40780599984496746,0.5894622398450338,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1800000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.30000000000000004,0.001672001367161339,0.003774008761091767,0.9051094890510949,0.414265781245966,0.5994207612330342,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1830000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.1,0.0013971834628903454,0.002493541502864203,0.9172749391727495,0.40341334849228616,0.5898276901712336,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1415000.0
0.1111111111111111,0.22869022869022868,0.15046059365404307,0.1,0.125,0.1,0.0015865537834804419,0.002336291137818713,0.9051094890510949,0.40121702281594906,0.5823359584848333,0.13097518807532357,0.0,0.0,0.0625,0.7142857142857142,1440000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.2,0.0007413155232856213,0.004470403234864652,0.9866180048661801,0.40470530477248445,0.5922031172912909,0.13097518807532357,0.5,1.0,0.0625,0.7142857142857142,1250000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.0013463767915125146,0.003413852631423072,0.9416058394160582,0.40651404356476917,0.5904672282420051,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1422000.0
0.4444444444444445,0.22869022869022868,0.15046059365404307,0.25,0.375,0.4,0.0016165759074764326,0.005975513871728631,0.9172749391727495,0.40070024030386975,0.588365888866548,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1600000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.30000000000000004,0.0016073383308622816,0.006155228574637763,0.978102189781022,0.40237978346813463,0.5872695378880621,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1860000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0006812712752936396,0.003413852631423072,0.9659367396593674,0.4136198031058669,0.5920203921282052,0.13097518807532357,0.5,0.25,0.0625,0.7142857142857142,1710000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.2,0.0011870285949184092,0.005391441087273953,0.8990267639902678,0.4084519779850666,0.5896449650081479,0.13097518807532357,0.0,0.0,0.0625,0.7142857142857142,1790000.0
0.3333333333333333,0.22869022869022868,0.15046059365404307,0.2,0.25,0.2,0.0019491286655858703,0.006245085926092329,0.9051094890510949,0.4018630009560553,0.5819705081586903,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1950000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.0014710840758035539,0.003413852631423072,0.9416058394160582,0.41090669491744336,0.5919290295466624,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1600000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.2,0.00245488598521064,0.003413852631423072,0.9416058394160582,0.39708276271931453,0.588000438540405,0.13097518807532357,0.0,0.0,0.0625,0.7142857142857142,1320000.0
0.2222222222222222,0.22869022869022868,0.15046059365404307,0.15000000000000002,0.125,0.1,0.0016096477250158194,0.003684151409637201,0.913625304136253,0.41206945556962893,0.6016134631900343,0.13097518807532357,0.0,0.25,0.0625,0.7142857142857142,1650000.0
0.1111111111111111,0.2536382536382536,0.15046059365404307,0.1,0.125,0.1,0.0013463767915125146,0.003413852631423072,0.9172749391727495,0.40470530477248445,0.6179673652858924,0.12359235549740664,0.0,0.25,0.625,0.7142857142857142,995000.0
0.2222222222222222,0.2536382536382536,0.15046059365404307,0.15000000000000002,0.125,0.1,0.0019445098772787948,0.003413852631423072,0.9416058394160582,0.40767680421694763,0.618880991101264,0.12359235549740664,0.0,0.25,0.625,0.7142857142857142,1250000.0
0.2222222222222222,0.2536382536382536,0.15046059365404307,0.15000000000000002,0.25,0.2,0.0010784870697021344,0.003413852631423072,0.9416058394160582,0.41168186868556234,0.6075520309901776,0.12359235549740664,1.0,0.25,0.625,0.7142857142857142,1045000.0
0.3333333333333333,0.2536382536382536,0.15046059365404307,0.2,0.375,0.2,0.0008590946251160471,0.004515331910591935,0.9975669099756692,0.4017338053280284,0.6103842710179492,0.12359235549740664,0.0,0.75,0.625,0.7142857142857142,1200000.0
0.1111111111111111,0.2536382536382536,0.15046059365404307,0.1,0.125,0.2,0.0016050289367087439,0.0025609345164551277,0.9172749391727495,0.40457610914447173,0.605359329033206,0.12359235549740664,0.0,1.0,0.625,0.7142857142857142,1075000.0
0.3333333333333333,0.2536382536382536,0.15046059365404307,0.1,0.25,0.2,0.0014341337693469496,0.004560260586319218,0.978102189781022,0.4106483036614037,0.6125769729749493,0.12359235549740664,0.0,0.25,0.625,0.7142857142857142,1500000.0
